,id,product_quality,staff_service,queues_checkout,assortment_availability,store_cleanliness,other_problem,label_status,label_error
695,189136,True,True,False,False,False,False,True,
696,189137,True,True,True,False,False,False,True,
697,189393,True,False,False,False,False,False,True,
698,189395,True,False,False,False,False,False,True,
699,189756,False,True,False,False,True,True,True,
700,189949,False,True,False,False,False,False,True,
701,190141,False,True,False,False,False,False,True,
702,190324,False,True,False,False,False,False,True,
703,190680,False,True,False,False,False,False,True,
704,190814,False,False,False,True,True,False,True,
705,190907,False,True,False,False,False,False,True,
706,190963,False,True,False,False,False,True,True,
707,191052,False,True,False,False,False,False,True,
708,191203,True,False,False,False,False,False,True,
709,191411,True,True,False,False,True,False,True,
710,191763,False,False,False,False,False,True,True,
711,191940,False,True,False,False,False,True,True,
712,192143,False,True,False,False,False,False,True,
713,192588,False,False,False,True,False,False,True,
714,192616,False,False,True,False,False,True,True,
715,192740,False,True,False,True,False,True,True,
716,192818,False,True,True,False,False,False,True,
717,193014,False,True,False,False,False,True,True,
718,193643,False,False,True,False,False,False,True,
719,193679,True,True,False,True,False,False,True,
720,194119,False,True,False,False,False,True,True,
721,194315,True,False,False,False,False,False,True,
722,194475,False,False,False,False,True,False,True,
723,194476,True,False,False,False,False,False,True,
724,194487,False,False,False,True,False,True,True,
725,194616,True,False,False,False,False,False,True,
726,194855,False,False,False,False,False,True,True,
727,195187,False,False,False,False,False,True,True,
728,195199,False,True,False,True,False,False,True,
729,195201,True,False,False,False,False,False,True,
730,195267,False,True,False,False,False,False,True,
731,195509,False,False,False,True,False,True,True,
732,195531,True,False,False,False,False,False,True,
733,195651,True,True,False,False,False,False,True,
734,195722,False,True,True,False,False,False,True,
735,195789,False,True,False,False,False,False,True,
736,195892,False,False,True,False,False,True,True,
737,195967,False,False,False,False,False,True,True,
738,196352,False,False,False,False,False,True,True,
739,196452,False,True,False,False,False,True,True,
740,196702,False,True,False,False,False,True,True,
741,197402,True,False,False,False,False,False,True,
742,197498,False,True,False,False,False,False,True,
743,197568,False,False,True,False,False,True,True,
744,197691,False,True,False,False,False,False,True,
745,197779,True,False,False,False,False,False,True,
746,198450,True,False,False,False,False,False,True,
747,199061,True,True,False,False,False,False,True,
748,199148,True,True,False,False,False,False,True,
749,199386,True,False,False,False,False,False,True,
750,199489,False,False,False,False,False,True,True,
751,199546,False,False,False,False,True,False,True,
752,199848,False,True,True,False,False,False,True,
753,199951,False,False,False,False,False,False,True,
754,200032,False,True,True,False,False,False,True,
755,200263,False,False,False,False,False,True,True,
756,200369,False,False,True,False,False,True,True,
757,200612,False,False,False,False,False,True,True,
758,201108,False,False,False,False,False,True,True,
759,201452,True,True,False,False,False,False,True,
760,201470,True,False,False,False,False,False,True,
761,201616,False,False,False,False,False,False,True,
762,201809,False,True,False,False,True,True,True,
763,202260,True,True,False,False,False,False,True,
764,202289,False,True,False,False,False,True,True,
765,202387,True,False,False,True,True,False,True,
766,202516,True,True,True,False,True,True,True,
767,202517,False,True,False,False,False,False,True,
768,202645,False,False,False,False,False,True,True,
769,202753,False,True,True,False,False,True,True,
770,203275,False,False,False,False,False,True,True,
771,203311,False,False,False,False,False,True,True,
772,203370,False,True,True,False,False,True,True,
773,203887,True,True,False,False,False,True,True,
774,204024,False,True,False,False,False,False,True,
775,204082,False,False,False,False,False,True,True,
776,204732,False,False,True,False,False,False,True,
777,204853,True,False,False,False,False,False,True,
778,204909,True,True,True,False,True,False,True,
779,205230,False,False,False,False,False,True,True,
780,205302,False,False,False,True,False,True,True,
781,205755,True,True,False,False,True,False,True,
782,205968,True,False,False,False,False,False,True,
783,206136,False,False,False,True,False,False,True,
784,206423,False,False,False,False,False,True,True,
785,206445,False,True,False,False,False,True,True,
786,206535,True,False,False,False,False,False,True,
787,206550,True,False,False,False,False,True,True,
788,206998,False,False,False,False,False,True,True,
789,207177,False,True,False,False,False,False,True,
790,207444,True,False,False,True,False,False,True,
791,207491,False,True,False,False,False,True,True,
792,207857,False,False,False,False,False,True,True,
793,207927,False,True,False,False,False,True,True,
794,207928,True,False,False,False,False,False,True,
795,208169,False,False,False,False,False,True,True,
796,208426,False,False,False,False,False,False,True,
797,208678,True,False,False,False,False,True,True,
798,209692,False,False,False,False,False,False,True,
799,210157,False,True,True,False,False,False,True,
800,210158,False,False,True,False,False,False,True,
801,210159,True,True,False,False,False,False,True,
802,210405,True,False,False,False,False,False,True,
803,210705,True,True,False,False,False,False,True,
804,210990,False,True,False,False,True,False,True,
805,210992,False,False,False,True,False,False,True,
806,211569,False,True,False,False,False,False,True,
807,211683,False,True,False,False,False,False,True,
808,211728,True,False,False,False,False,True,True,
809,211863,False,True,False,True,False,False,True,
810,212003,True,False,False,False,False,False,True,
811,212967,False,False,False,False,False,False,True,
812,213176,False,True,False,False,False,False,True,
813,213244,True,False,False,False,False,False,True,
814,213290,True,False,False,False,True,False,True,
815,213333,False,False,False,False,False,False,True,
816,213527,True,True,False,False,True,False,True,
817,213944,True,False,False,True,False,False,True,
818,214195,False,True,False,True,False,False,True,
819,214239,True,True,True,True,False,False,True,
820,214240,True,False,False,False,True,False,True,
821,214344,False,True,False,False,False,True,True,
822,214400,True,False,False,False,False,True,True,
823,214417,False,False,False,True,False,False,True,
824,214459,False,True,False,True,False,False,True,
825,214704,False,True,True,False,False,False,True,
826,215405,False,True,False,False,False,False,True,
827,215709,False,True,False,False,False,False,True,
828,215721,True,False,False,False,False,False,True,
829,215766,True,True,False,False,False,True,True,
830,216075,False,False,False,False,True,True,True,
831,216350,False,True,False,False,False,True,True,
832,216465,True,False,True,False,False,False,True,
833,217172,True,False,False,False,True,False,True,
834,217220,True,False,False,False,False,False,True,
835,217339,False,True,True,False,True,False,True,
836,217364,False,True,True,False,False,False,True,
837,217482,False,True,False,False,False,True,True,
838,217651,False,True,True,True,False,False,True,
839,217697,False,True,True,False,False,False,True,
840,217751,True,True,True,False,False,False,True,
841,217855,True,True,True,False,False,False,True,
842,218088,False,True,True,False,False,True,True,
843,218217,False,True,False,False,True,False,True,
844,218508,False,False,False,False,False,True,True,
845,218779,False,False,False,True,False,False,True,
846,218977,True,True,False,False,False,False,True,
847,219014,False,False,False,False,False,True,True,
848,219015,True,True,True,True,True,False,True,
849,219044,True,True,False,True,False,False,True,
850,219178,True,False,False,False,False,False,True,
851,219278,False,False,False,False,False,False,True,
852,219375,False,False,False,False,False,True,True,
853,219506,False,True,True,False,False,False,True,
854,219988,True,False,False,False,False,False,True,
855,220417,False,False,False,False,False,True,True,
856,220510,False,True,False,False,False,False,True,
857,220801,False,True,False,False,False,True,True,
858,220958,False,True,False,False,False,False,True,
859,221113,True,False,False,False,False,False,True,
860,221514,False,True,False,False,False,False,True,
861,221518,False,False,False,False,False,False,True,
862,221543,False,True,False,False,False,False,True,
863,221545,False,False,False,True,False,False,True,
864,221546,False,False,False,False,True,True,True,
865,221693,True,False,True,True,False,False,True,
866,221983,True,False,False,False,False,False,True,
867,221994,False,False,False,True,False,True,True,
868,223088,False,True,False,False,False,False,True,
869,223186,False,True,False,False,False,True,True,
870,223262,False,True,True,False,False,False,True,
871,223275,False,True,False,True,False,False,True,
872,223329,True,False,False,False,False,False,True,
873,223757,True,True,False,False,False,False,True,
874,223995,False,True,False,False,False,False,True,
875,224027,True,True,False,True,False,False,True,
876,224082,False,True,False,False,False,False,True,
877,224201,False,True,False,True,False,False,True,
878,224483,False,True,False,False,False,False,True,
879,224577,False,False,False,False,False,True,True,
880,225159,False,True,False,False,False,False,True,
881,225386,False,False,False,False,False,True,True,
882,225560,False,True,True,True,False,False,True,
883,226310,True,True,False,False,False,True,True,
884,226333,False,True,False,False,False,False,True,
885,226499,True,False,False,False,True,False,True,
886,226602,True,False,False,False,False,False,True,
887,226604,True,True,False,False,False,False,True,
888,226830,True,True,False,False,False,False,True,
889,227408,False,False,False,False,False,False,True,
890,227440,True,False,False,False,False,False,True,
891,227691,False,False,True,False,False,False,True,
892,227830,False,True,False,False,False,True,True,
893,228183,True,False,False,False,False,False,True,
894,228192,False,False,True,False,True,False,True,
895,228287,False,False,False,True,False,False,True,
896,228408,True,True,False,False,False,False,True,
897,228568,False,True,True,False,False,False,True,
898,228854,False,False,False,True,False,True,True,
899,229066,True,True,False,False,False,False,True,
900,229416,False,True,True,False,False,True,True,
901,229615,True,True,True,False,False,False,True,
902,229624,True,False,False,False,False,False,True,
903,229739,True,True,False,False,False,False,True,
904,230322,False,False,False,True,True,False,True,
905,230470,False,False,False,True,False,True,True,
906,230559,False,True,False,False,False,False,True,
907,230662,False,True,True,False,False,True,True,
908,230686,False,True,True,False,False,False,True,
909,230690,True,False,False,False,True,False,True,
910,230691,False,False,True,False,False,True,True,
911,230997,False,False,False,False,False,True,True,
912,231101,True,False,False,False,False,True,True,
913,231230,True,True,False,False,False,False,True,
914,231399,True,False,False,False,False,False,True,
915,231557,True,False,False,False,True,False,True,
916,231560,False,False,False,False,False,True,True,
917,231650,False,False,False,False,True,False,True,
918,231711,False,False,False,False,False,True,True,
919,231984,False,False,True,False,False,True,True,
920,231985,True,True,False,False,False,False,True,
921,232015,False,False,False,False,False,True,True,
922,232089,True,True,True,False,False,True,True,
923,232116,False,False,False,False,False,False,True,
924,232217,False,False,False,False,True,False,True,
925,232228,True,False,False,False,False,False,True,
926,232541,False,True,False,False,False,False,True,
927,232685,False,False,False,False,False,True,True,
928,232729,False,False,True,False,False,True,True,
929,232822,False,False,False,True,False,True,True,
930,232864,False,True,False,False,True,True,True,
931,233488,False,True,False,True,False,False,True,
932,233721,True,True,False,True,False,True,True,
933,233990,True,False,False,False,False,False,True,
934,234047,False,True,False,False,True,True,True,
935,234630,False,False,False,False,False,True,True,
936,235024,True,True,False,False,False,True,True,
937,235160,True,False,False,False,False,False,True,
938,235312,False,True,True,False,False,False,True,
939,235374,False,True,True,False,False,False,True,
940,235565,False,True,True,True,True,True,True,
941,235566,False,True,False,False,False,False,True,
942,235587,False,True,True,False,False,False,True,
943,235615,False,False,False,False,False,True,True,
944,235756,False,True,False,False,False,False,True,
945,235885,False,True,False,False,False,True,True,
946,235898,False,False,False,False,False,False,True,
947,236518,True,False,False,False,True,False,True,
948,236519,False,False,False,True,False,False,True,
949,236844,False,False,False,False,True,False,True,
950,236897,False,False,False,False,False,True,True,
951,236910,False,False,False,True,False,False,True,
952,237099,False,True,True,False,False,True,True,
953,237233,False,True,False,False,False,False,True,
954,237709,False,False,True,False,True,False,True,
955,237936,True,False,False,False,True,False,True,
956,237953,False,False,False,False,False,True,True,
957,237998,False,True,False,False,False,False,True,
958,238186,False,True,False,False,False,True,True,
959,238449,True,True,False,False,False,False,True,
960,238631,True,True,True,False,False,False,True,
961,239188,False,False,False,False,True,False,True,
962,239211,True,False,False,False,False,False,True,
963,239820,True,True,False,False,True,False,True,
964,239999,True,False,False,False,True,False,True,
965,240044,True,False,False,False,False,False,True,
966,240047,True,False,False,False,False,False,True,
967,240840,False,False,False,False,False,True,True,
968,241344,False,True,False,False,False,False,True,
969,241470,False,True,False,False,False,False,True,
970,241680,True,False,False,False,False,False,True,
971,241870,False,False,False,False,False,True,True,
972,241900,True,False,False,False,False,False,True,
973,242334,True,False,False,False,False,False,True,
974,242612,False,True,False,False,False,False,True,
975,244011,False,True,False,False,False,True,True,
976,244189,True,False,False,False,False,True,True,
977,244258,False,True,False,False,False,True,True,
978,244259,False,True,False,False,False,False,True,
979,244419,True,True,False,False,False,False,True,
980,244760,False,True,False,False,False,False,True,
981,245523,False,False,True,False,True,True,True,
982,246141,True,False,True,True,False,True,True,
983,246320,True,True,False,False,True,True,True,
984,246439,False,True,False,False,False,True,True,
985,246450,False,True,False,False,False,True,True,
986,246452,False,False,False,False,True,True,True,
987,246830,True,True,False,True,True,True,True,
988,246890,False,True,False,False,False,True,True,
989,247075,True,False,False,True,False,False,True,
990,247096,False,True,False,False,False,False,True,
991,247307,False,True,True,False,False,True,True,
992,247472,False,False,False,False,True,True,True,
993,247715,False,False,True,False,False,True,True,
994,248048,True,True,True,False,False,True,True,
995,248216,True,False,False,False,False,False,True,
996,248222,False,True,False,False,False,True,True,
997,248363,False,True,True,False,False,False,True,
998,249028,True,False,False,False,False,False,True,
999,249088,False,True,False,False,False,False,True,
1000,249089,False,True,False,False,False,False,True,
1001,249672,True,True,False,True,False,False,True,
1002,250144,False,True,False,False,False,False,True,
1003,250342,False,False,True,False,False,True,True,
1004,250823,False,True,False,False,False,False,True,
1005,250971,True,True,False,False,False,False,True,
1006,251102,False,False,False,True,True,False,True,
1007,251259,True,True,False,False,False,False,True,
1008,251272,True,False,False,False,False,False,True,
1009,251402,False,True,False,True,True,False,True,
1010,252287,True,True,False,False,False,False,True,
1011,252506,False,False,False,False,False,True,True,
1012,252701,True,True,True,True,False,False,True,
1013,252710,True,False,False,False,False,False,True,
1014,252711,False,True,False,True,False,False,True,
1015,253020,False,True,True,False,False,False,True,
1016,253026,False,True,False,False,False,True,True,
1017,253176,False,True,False,False,False,False,True,
1018,253457,False,True,True,False,False,False,True,
1019,253618,False,True,False,False,False,False,True,
1020,253838,False,True,False,False,False,True,True,
1021,254155,False,True,False,False,False,False,True,
1022,254622,False,False,False,False,True,False,True,
1023,254962,True,False,False,False,False,False,True,
1024,255334,False,False,False,False,False,True,True,
1025,255761,False,False,False,False,False,True,True,
1026,256159,False,True,False,False,False,False,True,
1027,256761,False,True,False,False,False,False,True,
1028,256825,False,False,False,True,False,False,True,
1029,256976,False,True,False,True,True,False,True,
1030,256977,True,False,True,True,True,False,True,
1031,257565,False,True,True,False,False,True,True,
1032,258095,True,False,False,False,False,False,True,
1033,259133,False,True,True,False,False,False,True,
1034,259207,False,True,False,False,False,False,True,
1035,259878,False,False,True,False,False,False,True,
1036,260147,False,False,True,True,False,True,True,
1037,260197,True,False,False,True,False,False,True,
1038,260297,False,False,False,False,False,False,True,
1039,260634,False,True,False,False,False,True,True,
1040,260826,False,True,False,False,False,True,True,
1041,260875,False,True,False,False,False,True,True,
1042,260903,False,True,False,False,False,True,True,
1043,260955,False,True,False,False,False,True,True,
1044,261005,False,True,True,False,False,False,True,
1045,261501,True,True,False,False,False,True,True,
1046,261659,False,True,True,False,False,True,True,
1047,261707,False,True,False,False,False,True,True,
1048,261746,False,True,False,False,False,True,True,
1049,262135,False,False,False,False,False,True,True,
1050,262350,True,True,True,False,True,False,True,
1051,262465,False,False,False,False,False,True,True,
1052,262681,True,False,False,False,False,False,True,
1053,262864,False,True,False,False,False,True,True,
1054,262943,False,False,False,False,False,True,True,
1055,263242,False,False,False,False,True,False,True,
1056,263560,False,True,True,False,False,False,True,
1057,263589,False,False,False,False,False,True,True,
1058,263651,True,True,False,False,False,True,True,
1059,264343,True,False,False,False,False,False,True,
1060,264572,False,True,False,False,False,False,True,
1061,265143,True,False,False,False,False,False,True,
1062,265223,False,True,False,True,False,True,True,
1063,265270,False,True,False,False,False,True,True,
1064,265335,False,True,False,False,False,False,True,
1065,265352,True,True,False,False,False,False,True,
1066,265379,True,False,False,True,True,False,True,
1067,265389,False,False,False,False,False,True,True,
1068,265856,True,True,False,False,False,True,True,
1069,265877,False,False,True,False,False,False,True,
1070,266142,True,True,False,True,False,False,True,
1071,266203,False,True,False,False,False,False,True,
1072,266262,False,False,False,True,True,True,True,
1073,266611,False,True,False,False,False,False,True,
1074,267195,False,True,False,False,False,False,True,
1075,267304,False,True,False,False,False,True,True,
1076,267403,False,False,False,True,False,False,True,
1077,267583,True,True,False,False,False,False,True,
1078,267602,True,True,False,False,False,True,True,
1079,267830,False,False,True,True,False,False,True,
1080,267875,False,False,False,False,False,True,True,
1081,268064,True,True,False,False,False,False,True,
1082,268069,True,True,True,False,True,False,True,
1083,268192,False,False,True,False,False,False,True,
1084,268230,True,True,False,False,False,False,True,
1085,268298,True,True,True,False,False,False,True,
1086,268326,True,False,False,False,False,False,True,
1087,268381,False,False,False,False,False,True,True,
1088,268382,False,False,False,False,False,False,True,
1089,269422,False,True,False,False,False,False,True,
1090,269972,False,True,True,False,False,False,True,
1091,270082,False,True,False,False,False,False,True,
1092,270262,False,True,False,False,False,True,True,
1093,270263,False,False,True,False,True,False,True,
1094,270456,False,False,False,True,True,False,True,
1095,270906,False,False,False,False,False,True,True,
1096,271472,False,True,False,False,False,False,True,
1097,271631,False,True,True,False,False,False,True,
1098,272080,True,False,False,False,True,False,True,
1099,272362,True,True,False,False,False,True,True,
1100,272392,True,True,True,False,False,False,True,
1101,273028,False,True,False,False,False,False,True,
1102,273113,False,True,False,False,False,False,True,
1103,273125,False,False,True,False,False,False,True,
1104,273551,True,False,False,False,False,False,True,
1105,273630,False,False,False,False,False,True,True,
1106,274216,False,False,False,True,False,False,True,
1107,274405,True,True,False,False,False,True,True,
1108,274454,True,True,False,True,False,False,True,
1109,274494,False,True,False,False,False,False,True,
1110,274596,False,True,True,False,False,False,True,
1111,274697,False,False,False,False,False,True,True,
1112,274743,True,False,False,True,True,False,True,
1113,274908,False,False,False,False,False,True,True,
1114,274945,False,True,True,False,False,False,True,
1115,275276,False,False,True,False,False,False,True,
1116,275296,False,False,False,False,False,False,True,
1117,275663,False,False,False,False,False,True,True,
1118,275712,True,True,False,False,False,False,True,
1119,275917,False,False,False,False,False,True,True,
1120,276218,False,False,False,False,False,True,True,
1121,277190,False,True,True,False,False,False,True,
1122,277439,False,False,False,True,False,True,True,
1123,277472,True,True,True,False,False,True,True,
1124,277473,False,True,False,False,False,True,True,
1125,278200,False,True,True,False,False,True,True,
1126,278363,False,True,False,False,False,False,True,
1127,278607,False,True,False,False,False,False,True,
1128,279065,False,False,False,False,False,True,True,
1129,279567,False,True,True,False,False,False,True,
1130,279568,True,False,False,False,True,True,True,
1131,279727,False,False,False,False,False,True,True,
1132,279822,True,True,False,False,False,False,True,
1133,280129,False,True,False,False,False,True,True,
1134,280854,True,True,False,False,False,False,True,
1135,281063,True,True,False,False,False,False,True,
1136,281723,True,True,True,False,False,False,True,
1137,282125,False,False,True,False,False,True,True,
1138,282379,True,False,False,False,False,False,True,
1139,282465,True,False,False,False,False,False,True,
1140,282621,True,True,False,False,False,True,True,
1141,282790,True,True,False,False,False,False,True,
1142,282829,False,True,False,False,False,False,True,
1143,282855,False,True,True,False,True,False,True,
1144,282916,True,True,False,False,False,True,True,
1145,283052,False,True,True,False,False,True,True,
1146,283064,True,True,True,False,False,False,True,
1147,283133,False,False,False,True,False,False,True,
1148,283158,False,True,False,False,False,False,True,
1149,283375,True,False,False,False,False,True,True,
1150,283427,False,False,False,False,False,False,True,
1151,283535,False,True,False,False,False,True,True,
1152,283829,False,False,False,True,False,False,True,
1153,284259,True,False,False,False,False,True,True,
1154,284327,False,True,False,False,False,False,True,
1155,284415,True,True,False,True,False,False,True,
1156,284443,False,True,False,False,True,True,True,
1157,284638,True,False,False,False,False,False,True,
1158,284641,False,False,False,False,False,True,True,
1159,284683,True,True,False,False,False,True,True,
1160,284728,False,False,False,False,False,True,True,
1161,284806,False,True,False,False,False,False,True,
1162,285059,False,False,False,False,False,True,True,
1163,286261,False,True,False,True,False,False,True,
1164,286826,True,False,False,False,False,True,True,
1165,287114,True,False,False,False,False,False,True,
1166,287589,False,True,True,False,False,False,True,
1167,288174,False,False,False,False,False,False,True,
1168,288488,True,True,False,False,False,False,True,
1169,288605,True,True,True,False,False,False,True,
1170,288639,True,False,False,False,False,False,True,
1171,288905,False,True,False,False,False,True,True,
1172,288918,True,True,False,False,False,False,True,
1173,289105,True,True,True,False,False,False,True,
1174,289125,False,True,False,False,False,False,True,
1175,289265,True,True,False,False,False,False,True,
1176,289520,True,True,False,True,False,False,True,
1177,289753,False,False,False,True,False,False,True,
1178,289864,False,False,False,False,False,True,True,
1179,289866,True,False,False,False,False,False,True,
1180,290139,True,False,False,False,False,False,True,
1181,290376,True,False,False,False,False,False,True,
1182,290797,False,True,False,False,False,True,True,
1183,290952,True,True,False,False,False,False,True,
1184,290954,True,True,False,False,True,False,True,
1185,291002,False,True,False,False,False,False,True,
1186,291032,True,True,False,False,False,False,True,
1187,291548,False,True,False,False,False,True,True,
1188,291568,True,True,True,False,True,False,True,
1189,291592,False,True,False,False,False,True,True,
1190,291863,False,True,False,False,False,False,True,
1191,292512,False,False,False,False,False,True,True,
1192,292696,True,False,False,False,True,False,True,
1193,292775,True,False,False,False,False,False,True,
1194,292811,False,True,False,False,False,True,True,
1195,292849,False,True,False,False,False,False,True,
1196,293002,False,True,False,False,False,True,True,
1197,293273,False,True,False,False,False,False,True,
1198,293387,False,True,False,False,False,True,True,
1199,293420,True,True,True,False,False,False,True,
1200,293597,True,False,False,False,False,False,True,
1201,293787,False,True,False,False,False,False,True,
1202,294041,True,False,False,False,False,False,True,
1203,294257,True,False,False,False,False,False,True,
1204,294275,True,True,False,False,True,False,True,
1205,294321,False,True,True,False,False,False,True,
1206,294323,False,True,False,False,False,False,True,
1207,294364,False,True,False,False,False,False,True,
1208,294405,True,False,False,False,False,False,True,
1209,295078,False,True,True,False,False,False,True,
1210,295134,False,True,False,False,False,False,True,
1211,295251,True,False,False,False,False,True,True,
1212,295326,False,False,False,False,True,False,True,
1213,295520,False,False,False,True,False,False,True,
1214,295581,False,True,True,False,False,False,True,
1215,295823,False,True,True,False,False,True,True,
1216,296167,False,False,False,False,False,True,True,
1217,296175,True,True,False,False,False,False,True,
1218,296416,False,False,False,False,False,False,True,
1219,296455,False,True,False,False,False,False,True,
1220,296543,False,True,True,False,True,False,True,
1221,297135,False,True,True,False,False,False,True,
1222,297136,False,True,False,False,False,True,True,
1223,297491,True,False,True,False,False,True,True,
1224,298000,True,False,True,True,False,False,True,
1225,298396,True,False,False,False,False,True,True,
1226,299169,False,True,False,False,False,True,True,
1227,300477,False,False,False,True,False,True,True,
1228,300511,True,False,False,False,False,False,True,
1229,300512,False,False,False,False,False,False,True,
1230,300514,True,False,False,False,False,False,True,
1231,300515,True,False,False,False,False,False,True,
1232,300629,True,True,True,False,False,True,True,
1233,301110,False,True,True,False,False,False,True,
1234,301293,True,False,False,False,False,False,True,
1235,301355,False,True,False,False,False,False,True,
1236,301751,True,True,False,False,True,False,True,
1237,301949,False,False,False,False,False,True,True,
1238,302643,False,True,True,False,False,False,True,
1239,302665,False,True,False,False,False,False,True,
1240,302666,False,False,False,True,True,False,True,
1241,302753,False,False,False,False,False,True,True,
1242,303031,False,False,False,False,True,True,True,
1243,303033,False,True,False,False,True,True,True,
1244,303183,True,False,False,False,False,False,True,
1245,303246,False,True,False,False,False,False,True,
1246,303359,False,False,False,False,False,True,True,
1247,303542,False,False,False,False,False,False,True,
1248,303663,True,False,False,False,False,False,True,
1249,304019,False,True,False,True,True,False,True,
1250,304122,False,True,False,False,False,False,True,
1251,304652,False,True,False,False,False,True,True,
1252,305087,False,True,False,False,False,False,True,
1253,305767,False,True,False,False,False,False,True,
1254,306176,True,True,False,False,True,True,True,
1255,307132,False,True,True,True,False,False,True,
1256,307677,False,True,True,False,False,False,True,
1257,307869,False,True,False,False,False,False,True,
1258,308275,False,True,True,False,False,False,True,
1259,308308,True,False,False,False,False,True,True,
1260,308427,True,True,False,False,False,False,True,
1261,308435,False,False,False,False,False,True,True,
1262,308544,False,False,False,False,False,True,True,
1263,308884,True,True,False,False,True,False,True,
1264,308940,False,True,True,False,False,False,True,
1265,309164,True,True,False,False,False,False,True,
1266,309449,True,True,False,False,True,False,True,
1267,309544,True,True,False,False,True,False,True,
1268,309557,False,True,False,False,False,False,True,
1269,309634,True,False,False,True,False,True,True,
1270,309669,False,False,True,False,False,False,True,
1271,309752,True,True,False,False,False,False,True,
1272,309871,False,True,False,True,False,False,True,
1273,310017,False,True,False,False,False,False,True,
1274,310084,True,True,False,False,False,False,True,
1275,310190,False,False,False,False,False,True,True,
1276,310518,False,True,False,False,False,False,True,
1277,310731,False,True,False,True,False,False,True,
1278,311469,False,True,False,False,False,True,True,
1279,311549,False,True,True,False,True,False,True,
1280,311806,True,True,False,False,False,False,True,
1281,311969,False,True,True,False,False,False,True,
1282,311976,False,True,True,True,False,True,True,
1283,311978,False,False,False,False,False,True,True,
1284,312151,False,True,True,False,False,False,True,
1285,312185,False,True,False,False,False,False,True,
1286,312307,False,True,False,False,False,False,True,
1287,312589,False,True,False,True,False,True,True,
1288,312787,False,True,False,False,False,True,True,
1289,312887,False,True,False,False,False,True,True,
1290,313174,True,False,True,True,False,True,True,
1291,313233,True,False,False,False,False,False,True,
1292,313506,False,True,False,False,False,False,True,
1293,314364,False,False,False,True,False,False,True,
1294,314569,False,True,False,False,False,False,True,
1295,315092,False,False,False,False,False,True,True,
1296,315612,False,True,True,False,False,False,True,
1297,316356,True,False,False,True,False,False,True,
1298,316375,False,True,False,False,False,True,True,
1299,316452,False,False,False,False,False,True,True,
1300,316687,False,True,False,False,False,True,True,
1301,316910,False,True,False,True,True,True,True,
1302,317013,True,True,True,False,False,True,True,
1303,317068,True,False,True,True,False,False,True,
1304,317086,False,True,True,False,False,True,True,
1305,317263,True,False,False,False,False,False,True,
1306,317269,True,True,False,False,False,False,True,
1307,317437,False,False,False,True,False,False,True,
1308,317725,True,False,False,False,True,False,True,
1309,318057,False,True,False,False,False,True,True,
1310,318849,False,True,False,False,False,True,True,
1311,318850,False,False,True,False,False,True,True,
1312,318851,False,True,True,False,False,False,True,
1313,318972,False,False,False,False,False,True,True,
1314,319121,True,True,True,False,True,False,True,
1315,319435,False,True,False,False,False,True,True,
1316,319550,False,True,False,False,False,False,True,
1317,319707,True,False,False,False,False,False,True,
1318,320027,True,False,False,True,False,True,True,
1319,320174,False,True,False,False,False,False,True,
1320,320380,True,True,False,False,True,False,True,
1321,321741,False,False,False,True,False,False,True,
1322,321744,False,False,False,False,False,True,True,
1323,321879,False,True,False,False,True,False,True,
1324,322017,True,True,False,False,False,False,True,
1325,322041,False,True,False,False,False,False,True,
1326,322086,False,True,False,False,False,True,True,
1327,322534,True,False,False,False,False,False,True,
1328,323046,True,False,True,True,False,False,True,
1329,323120,False,False,False,False,False,True,True,
1330,323158,False,False,False,False,True,False,True,
1331,323303,False,False,False,False,False,True,True,
1332,323460,False,False,False,False,False,True,True,
1333,323487,False,True,True,False,False,False,True,
1334,323489,True,False,False,False,False,False,True,
1335,323739,True,True,False,False,False,False,True,
1336,324148,True,True,False,False,False,False,True,
1337,324444,False,True,False,False,False,False,True,
1338,324660,True,False,False,False,False,False,True,
1339,324797,False,True,False,False,False,False,True,
1340,324974,False,True,False,False,False,False,True,
1341,325138,False,True,True,False,False,False,True,
1342,325267,True,True,False,False,False,False,True,
1343,325788,True,False,False,False,False,False,True,
1344,326059,False,True,False,False,False,False,True,
1345,326120,False,True,False,False,False,False,True,
1346,326163,False,False,False,False,False,True,True,
1347,326229,True,False,False,False,False,True,True,
1348,326235,False,True,True,False,True,False,True,
1349,326276,True,True,False,False,False,False,True,
1350,326401,False,False,False,True,False,False,True,
1351,326451,False,True,False,False,False,False,True,
1352,326617,True,True,True,False,False,True,True,
1353,326703,False,True,False,False,False,False,True,
1354,326751,True,True,False,False,False,False,True,
1355,327176,False,True,False,False,False,False,True,
1356,327183,False,True,False,False,False,False,True,
1357,327185,False,True,False,False,False,False,True,
1358,327246,False,False,False,True,False,False,True,
1359,327389,False,False,False,False,False,False,True,
1360,327767,False,True,False,False,False,True,True,
1361,328017,False,True,True,False,False,True,True,
1362,328264,False,True,False,False,False,True,True,
1363,328337,False,True,False,False,False,False,True,
1364,328542,False,True,False,False,False,True,True,
1365,328628,False,True,False,False,False,True,True,
1366,329185,False,False,False,False,False,True,True,
1367,329299,True,False,False,False,False,False,True,
1368,329684,False,True,False,False,False,False,True,
1369,329717,False,False,False,True,False,True,True,
1370,329747,True,False,False,False,False,False,True,
1371,330131,False,True,False,False,False,False,True,
1372,330195,False,True,False,False,False,True,True,
